Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   3.5451E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5561E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5671E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5781E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5891E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6001E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6111E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6220E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6330E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6440E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6550E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6660E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6770E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6880E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.6990E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7100E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7210E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7320E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7430E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7540E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7650E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7760E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7870E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.7980E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8090E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8200E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8310E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8420E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8530E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8640E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8749E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8859E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.8969E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9079E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9189E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9299E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9409E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9519E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9629E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9739E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9849E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.9959E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0069E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0179E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0289E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0399E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0509E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0619E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0729E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0839E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.0949E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1059E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1169E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1278E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1388E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1498E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1608E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1718E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1828E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.1938E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.2048E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   4.2158E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
