Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   9.2528E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.2935E+01      1.4206E+02   
   9.3343E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.2672E+01      1.4233E+02   
   9.4159E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.2417E+01      1.4258E+02   
   9.4974E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.2169E+01      1.4283E+02   
   9.5789E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.1930E+01      1.4307E+02   
   9.6604E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.1698E+01      1.4330E+02   
   9.7419E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.1473E+01      1.4353E+02   
   9.8234E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.1256E+01      1.4374E+02   
   9.9049E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.1045E+01      1.4395E+02   
   9.9864E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.0842E+01      1.4416E+02   
   1.0068E+04      5.6800E+02      1.0000E+00      0.0000E+00      6.0645E+01      1.4435E+02   
   1.0149E+04      5.6800E+02      1.0000E+00      0.0000E+00      6.0455E+01      1.4454E+02   
   1.0231E+04      5.6800E+02      1.0000E+00      0.0000E+00      6.0271E+01      1.4473E+02   
   1.0312E+04      5.6800E+02      1.0000E+00      0.0000E+00      6.0094E+01      1.4491E+02   
   1.0394E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9923E+01      1.4508E+02   
   1.0475E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9757E+01      1.4524E+02   
   1.0557E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9598E+01      1.4540E+02   
   1.0638E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9444E+01      1.4556E+02   
   1.0720E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9295E+01      1.4570E+02   
   1.0801E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9152E+01      1.4585E+02   
   1.0883E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.9014E+01      1.4599E+02   
   1.0964E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8882E+01      1.4612E+02   
   1.1046E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8754E+01      1.4625E+02   
   1.1128E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8631E+01      1.4637E+02   
   1.1209E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8512E+01      1.4649E+02   
   1.1291E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8398E+01      1.4660E+02   
   1.1372E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8288E+01      1.4671E+02   
   1.1454E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8183E+01      1.4682E+02   
   1.1535E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.8082E+01      1.4692E+02   
   1.1617E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7984E+01      1.4702E+02   
   1.1698E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7891E+01      1.4711E+02   
   1.1780E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7801E+01      1.4720E+02   
   1.1861E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7715E+01      1.4729E+02   
   1.1943E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7632E+01      1.4737E+02   
   1.2024E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7553E+01      1.4745E+02   
   1.2106E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7477E+01      1.4752E+02   
   1.2187E+04      5.6800E+02      1.0000E+00      0.0000E+00      5.7404E+01      1.4760E+02   
